time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-26 00:00:00+00:00,1900,37,90,51
2024-12-27 00:00:00+00:00,1682,33,91,52
2024-12-28 00:00:00+00:00,1555,23,39,27
2024-12-29 00:00:00+00:00,1468,26,99,28
2024-12-30 00:00:00+00:00,1650,36,97,50
2024-12-31 00:00:00+00:00,1623,36,80,38
2025-01-01 00:00:00+00:00,1641,31,17,14
2025-01-02 00:00:00+00:00,1697,35,193,55
2025-01-03 00:00:00+00:00,1689,31,180,63
2025-01-04 00:00:00+00:00,1565,28,95,41
2025-01-05 00:00:00+00:00,1531,29,33,20
2025-01-06 00:00:00+00:00,1827,40,244,76
2025-01-07 00:00:00+00:00,1986,48,381,85
2025-01-08 00:00:00+00:00,1846,51,287,104
