referrer,views_total,views_unique
Google,2490,514
docs.flagger.app,540,55
github.com,486,93
fluxcd.io,187,137
Bing,84,19
DuckDuckGo,25,9
medium.com,15,4
weave.works,13,10
gpt.aigcfast.com,13,1
search.brave.com,12,3
