referrer,views_total,views_unique
Google,1023,306
github.com,125,53
fluxcd.io,116,98
docs.flagger.app,67,24
DuckDuckGo,48,13
yandex.ru,28,5
app.datadoghq.com,25,2
Bing,22,11
chatgpt.com,21,8
51cto.com,15,2
