referrer,views_total,views_unique
Google,585,215
docs.flagger.app,241,40
github.com,174,74
fluxcd.io,152,112
statics.teams.cdn.office.net,23,13
git.nordicom.no,17,2
Bing,12,6
DuckDuckGo,8,4
search.brave.com,3,2
chatgpt.com,2,2
