referrer,views_total,views_unique
Google,936,298
fluxcd.io,147,120
docs.flagger.app,107,30
github.com,82,50
DuckDuckGo,33,8
Bing,25,11
chatgpt.com,22,10
medium.com,12,4
search.brave.com,6,6
statics.teams.cdn.office.net,4,4
