referrer,views_total,views_unique
Google,202,109
github.com,142,51
fluxcd.io,79,67
docs.flagger.app,65,19
Yahoo,15,1
statics.teams.cdn.office.net,10,3
search.brave.com,6,6
Bing,6,4
dev1.edge-preprod.dev,2,2
ecosia.org,2,2
