referrer,views_total,views_unique
Google,1993,393
fluxcd.io,202,135
github.com,201,68
docs.flagger.app,187,40
Bing,51,15
statics.teams.cdn.office.net,51,6
cn.bing.com,44,3
weave.works,36,6
DuckDuckGo,26,17
collabnix.github.io,11,6
