referrer,views_total,views_unique
Google,1905,522
github.com,286,85
docs.flagger.app,242,35
fluxcd.io,180,145
search.brave.com,85,4
Bing,38,20
cn.bing.com,25,7
statics.teams.cdn.office.net,23,5
yandex.ru,15,12
DuckDuckGo,13,10
