time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-07 00:00:00+00:00,7063,52,31,14
2025-06-08 00:00:00+00:00,6844,50,51,26
2025-06-09 00:00:00+00:00,7039,69,206,65
2025-06-10 00:00:00+00:00,6938,72,245,89
2025-06-11 00:00:00+00:00,6781,58,253,83
2025-06-12 00:00:00+00:00,6805,63,270,83
2025-06-13 00:00:00+00:00,6639,52,273,82
2025-06-14 00:00:00+00:00,6203,46,39,21
2025-06-15 00:00:00+00:00,6238,85,27,19
2025-06-16 00:00:00+00:00,7357,97,312,97
2025-06-17 00:00:00+00:00,6768,61,188,84
2025-06-18 00:00:00+00:00,6635,69,232,76
2025-06-19 00:00:00+00:00,6177,57,190,81
2025-06-20 00:00:00+00:00,5562,53,134,60
