referrer,views_total,views_unique
Google,480,215
docs.flagger.app,202,39
github.com,191,69
fluxcd.io,118,86
DuckDuckGo,30,7
Bing,28,12
kagi.com,12,2
chatgpt.com,11,3
statics.teams.cdn.office.net,6,5
m.sogou.com,5,1
