referrer,views_total,views_unique
Google,2188,528
github.com,370,73
docs.flagger.app,161,46
fluxcd.io,155,123
Bing,106,22
cloud.google.com,18,1
yandex.ru,12,9
DuckDuckGo,11,10
medium.com,10,7
teams.microsoft.com,10,1
