referrer,views_total,views_unique
Google,2281,522
docs.flagger.app,369,46
github.com,359,86
fluxcd.io,199,163
linkedin.com,132,90
com.linkedin.android,91,46
t.co,82,69
DuckDuckGo,48,11
Bing,23,12
statics.teams.cdn.office.net,20,12
