referrer,views_total,views_unique
Google,1448,496
github.com,726,246
docs.flagger.app,274,74
Bing,37,19
weave.works,33,15
fluxcd.io,30,20
DuckDuckGo,27,14
cncf.io,15,11
collabnix.github.io,15,9
linkerd.io,7,4
