referrer,views_total,views_unique
Google,2052,490
github.com,495,92
docs.flagger.app,355,55
fluxcd.io,162,142
search.brave.com,116,5
cn.bing.com,41,3
Bing,21,12
DuckDuckGo,20,11
statics.teams.cdn.office.net,14,12
weave.works,13,8
