referrer,views_total,views_unique
Google,355,170
github.com,140,62
fluxcd.io,65,59
docs.flagger.app,51,24
search.brave.com,15,8
statics.teams.cdn.office.net,14,5
Bing,13,5
chatgpt.com,7,4
teams.public.onecdn.static.microsoft,6,4
ecosia.org,3,3
