referrer,views_total,views_unique
Google,2054,517
github.com,419,120
fluxcd.io,194,144
docs.flagger.app,180,43
Bing,104,22
statics.teams.cdn.office.net,39,15
DuckDuckGo,34,9
cncf.io,27,1
linkedin.com,18,10
cn.bing.com,10,4
